Sentiment,L1 Cluster ID,L1 Cluster,L1 Phrase Count,L1 Review Count,L1 Rating (Phrase),L1 Rating (Review),L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Review Count,L2 Rating (Phrase),L2 Rating (Review),L3 Cluster ID,L3 Cluster,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Verified Purchase,Recommended,Incentivized,Upvote,Downvote,AgeRange,SkinConcerns
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I10,Brand,34,30,4.764705882,4.766666667,P4L3I5, Very gentle,27,23,4.695652174,4.703703704,P4L4I2064, Clinique's Dramatically Different,P4R675,3,No,No,No,4,2,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I3, calm any redness,18,18,1.888888889,1.888888889,P4L4I2065, don't know why a product marketed for sensitive skin would have essential oils,P4R675,3,No,No,No,4,2,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I5,Allergy,73,70,2.438356164,2.457142857,P4L3I1, very dry T-Zone quickly,29,27,2.037037037,2,P4L4I2066, woke up to little bumps ALL over my face,P4R675,3,No,No,No,4,2,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I10,Brand,34,30,4.764705882,4.766666667,P4L3I5, Very gentle,27,23,4.695652174,4.703703704,P4L4I2067, ot get over how much I like this brand,P4R688,5,Yes,Yes,No,1,1,,Aging
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I10,Brand,34,30,4.764705882,4.766666667,P4L3I5, Very gentle,27,23,4.695652174,4.703703704,P4L4I2068, FAB is cruelty,P4R810,4,Yes,Yes,No,14,1,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I10,Brand,34,30,4.764705882,4.766666667,P4L3I5, Very gentle,27,23,4.695652174,4.703703704,P4L4I2069, product is vegan,P4R810,4,Yes,Yes,No,14,1,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I7, Age is [35],20,20,4.7,4.7,P4L4I1123, my dry,P4R810,4,Yes,Yes,No,14,1,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I12, recommend trying this product,16,16,4.6875,4.6875,P4L4I173, sensitive skin,P4R810,4,Yes,Yes,No,14,1,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I5, Very gentle,16,15,4.866666667,4.8125,P4L4I199, my face,P4R810,4,Yes,Yes,No,14,1,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I5, Very gentle,16,15,4.866666667,4.8125,P4L4I2070, body,P4R810,4,Yes,Yes,No,14,1,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I10, broken out of my forehead and this product made me break out,6,5,4.8,4.666666667,P4L4I2071, hands and even feet,P4R810,4,Yes,Yes,No,14,1,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I3, calm any redness,21,19,4.789473684,4.80952381,P4L4I2072, repairing my raw,P4R810,4,Yes,Yes,No,14,1,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I10, broken out of my forehead and this product made me break out,6,5,4.8,4.666666667,P4L4I2073, dry hands,P4R810,4,Yes,Yes,No,14,1,,Acne
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I22, END,,,,,P4L3I51,,,,,,P4L4I2074, please make the seal easier to open!,P4R810,4,Yes,Yes,No,14,1,,Acne
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I10,Brand,34,30,4.764705882,4.766666667,P4L3I1, very dry T-Zone quickly,7,7,5,5,P4L4I2075, I love First Aid Beauty,P4R841,5,No,Yes,No,1,1,,
Positive,P4L1I3,Emotional,230,221,4.917391304,4.918552036,P4L2I10,Brand,34,30,4.764705882,4.766666667,P4L3I1, very dry T-Zone quickly,7,7,5,5,P4L4I2076, First Aid Beauty works wonders,P4R1231,5,No,Yes,No,0,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I3, calm any redness,21,19,4.789473684,4.80952381,P4L4I2077, couple of the minis that I use,P4R734,5,No,Yes,No,2,0,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I7, Age is [35],20,20,4.7,4.7,P4L4I2078, great for someone with dry skin,P4R770,4,No,Yes,No,1,1,,
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I2, combination acne prone skin,9,9,3.444444444,3.444444444,P4L4I1061, too heavy for my skin,P4R770,4,No,Yes,No,1,1,,
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I7, Age is [35],20,20,4.7,4.7,P4L4I2079, Works well on hands and body,P4R805,2,No,No,No,2,3,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I12, recommend trying this product,13,13,1.846153846,1.846153846,P4L4I2080, wouldn’t recommend for use on the face at all if you’re very acne prone,P4R805,2,No,No,No,2,3,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I5,Allergy,73,70,2.438356164,2.457142857,P4L3I1, very dry T-Zone quickly,29,27,2.037037037,2,P4L4I2081, 3 pimples on my forehead,P4R805,2,No,No,No,2,3,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I2, combination acne prone skin,13,13,4.692307692,4.692307692,P4L4I2082, combination with my acne meds,P4R859,4,No,Yes,No,12,1,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I4, dark acne scars,10,10,3.6,3.6,P4L4I2083, my skin very oily,P4R859,4,No,Yes,No,12,1,,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I7, Age is [35],20,20,4.7,4.7,P4L4I2084, artist used this moisturizer on my face,P4R918,5,No,Yes,No,4,0,25-34,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I3, calm any redness,18,18,1.888888889,1.888888889,P4L4I173, sensitive skin,P4R918,5,No,Yes,No,4,0,25-34,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I5, Very gentle,19,19,2.421052632,2.421052632,P4L4I2085, with rosacea,P4R918,5,No,Yes,No,4,0,25-34,Acne
Positive,P4L1I1,Application,440,421,4.781818182,4.790973872,P4L2I11,Application,127,121,4.779527559,4.785123967,P4L3I2, combination acne prone skin,13,13,4.692307692,4.692307692,P4L4I2086, mix vitamin e-oil,P4R1340,4,No,Yes,No,0,0,,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I1, very dry T-Zone quickly,12,11,3.090909091,2.916666667,P4L4I2087, Didn’t care for texture of cream,P4R645,1,No,No,No,2,13,,Blackheads
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I1, very dry T-Zone quickly,25,22,2.363636364,2.4,P4L4I2088, Dried out my skin pretty bad,P4R645,1,No,No,No,2,13,,Blackheads
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I2, combination acne prone skin,9,9,3.444444444,3.444444444,P4L4I2089, too thick,P4R658,2,No,No,No,2,5,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I5,Allergy,73,70,2.438356164,2.457142857,P4L3I2, combination acne prone skin,16,16,2.375,2.375,P4L4I2090, broke out a bit too,P4R658,2,No,No,No,2,5,,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I1, very dry T-Zone quickly,12,11,3.090909091,2.916666667,P4L4I2091, texture to this moisturizer is also horrible,P4R738,1,No,No,No,6,25,,Dark Circles
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I13,Odor,32,25,2.78125,2.92,P4L3I1, very dry T-Zone quickly,32,25,2.92,2.78125,P4L4I2092, smell is awful,P4R738,1,No,No,No,6,25,,Dark Circles
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I11,Application,25,22,2.64,2.590909091,P4L3I1, very dry T-Zone quickly,25,22,2.590909091,2.64,P4L4I2093, does not rub in well,P4R738,1,No,No,No,6,25,,Dark Circles
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I3, calm any redness,24,18,2.722222222,2.708333333,P4L4I2094, takes a LOT of work to rub in,P4R793,1,Yes,No,No,13,17,,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I3, calm any redness,24,18,2.722222222,2.708333333,P4L4I2095, otherwise it leaves a white layer,P4R793,1,Yes,No,No,13,17,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I5,Allergy,73,70,2.438356164,2.457142857,P4L3I2, combination acne prone skin,16,16,2.375,2.375,P4L4I2096, made me break out everywhere!,P4R793,1,Yes,No,No,13,17,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I5,Allergy,73,70,2.438356164,2.457142857,P4L3I13, have eczema,16,16,2.8125,2.8125,P4L4I2097, big breakouts,P4R793,1,Yes,No,No,13,17,,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I3, calm any redness,24,18,2.722222222,2.708333333,P4L4I1918, clumps up,P4R842,1,No,No,Yes,26,18,,
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I11,Application,25,22,2.64,2.590909091,P4L3I1, very dry T-Zone quickly,25,22,2.590909091,2.64,P4L4I2098, does not sit with makeup,P4R842,1,No,No,Yes,26,18,,
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I5,Allergy,73,70,2.438356164,2.457142857,P4L3I13, have eczema,16,16,2.8125,2.8125,P4L4I2099, it flakes off,P4R842,1,No,No,Yes,26,18,,
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I3, calm any redness,24,18,2.722222222,2.708333333,P4L4I2100, sticky feeling on your skin,P4R974,2,No,No,No,2,0,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I13, have eczema,13,12,2.416666667,2.461538462,P4L4I2101, feels heavy,P4R974,2,No,No,No,2,0,,Acne
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I13,Odor,32,25,2.78125,2.92,P4L3I1, very dry T-Zone quickly,32,25,2.92,2.78125,P4L4I2102, weird sunscreen scent,P4R974,2,No,No,No,2,0,,Acne
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I13,Odor,32,25,2.78125,2.92,P4L3I1, very dry T-Zone quickly,32,25,2.92,2.78125,P4L4I2103, sunscreen scent,P4R974,2,No,No,No,2,0,,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I11,Application,25,22,2.64,2.590909091,P4L3I1, very dry T-Zone quickly,25,22,2.590909091,2.64,P4L4I2104, not sure if it really is fast-absorbing,P4R974,2,No,No,No,2,0,,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I2, combination acne prone skin,9,9,3.444444444,3.444444444,P4L4I2105, VERY heavy,P4R978,2,No,No,No,0,0,,Blackheads
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I3, calm any redness,24,18,2.722222222,2.708333333,P4L4I2106, sits on the skin,P4R978,2,No,No,No,0,0,,Blackheads
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I3, calm any redness,24,18,2.722222222,2.708333333,P4L4I2107, leaves a white residue,P4R978,2,No,No,No,0,0,,Blackheads
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I32, absorbs it immediately,9,9,3.222222222,3.222222222,P4L4I2108, greasy,P4R978,2,No,No,No,0,0,,Blackheads
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I3, calm any redness,24,18,2.722222222,2.708333333,P4L4I2109, it was really irritated and itchy,P4R1054,1,No,No,No,6,0,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I5, Very gentle,19,19,2.421052632,2.421052632,P4L4I2110, skin broke out like crazy,P4R1054,1,No,No,No,6,0,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I46, good hydrating moisturizer,13,11,1.454545455,1.461538462,P4L4I2111, a lot pimples,P4R1054,1,No,No,No,6,0,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I5,Allergy,73,70,2.438356164,2.457142857,P4L3I1, very dry T-Zone quickly,29,27,2.037037037,2,P4L4I2112, my nose had some little pimples,P4R1054,1,No,No,No,6,0,,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I1, very dry T-Zone quickly,12,11,3.090909091,2.916666667,P4L4I2113," is not very ""cream"" like",P4R1125,1,No,No,No,1,1,,Aging
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I1, very dry T-Zone quickly,12,11,3.090909091,2.916666667,P4L4I2114, its more like a very thin lotion,P4R1125,1,No,No,No,1,1,,Aging
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I13, have eczema,13,12,2.416666667,2.461538462,P4L4I2115, did nothing for me,P4R1125,1,No,No,No,1,1,,Aging
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I1, very dry T-Zone quickly,25,22,2.363636364,2.4,P4L4I2116, such bad dry skin,P4R1125,1,No,No,No,1,1,,Aging
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I13,Odor,32,25,2.78125,2.92,P4L3I1, very dry T-Zone quickly,32,25,2.92,2.78125,P4L4I2117, did not like the medical like smell,P4R1125,1,No,No,No,1,1,,Aging
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I1, very dry T-Zone quickly,12,11,3.090909091,2.916666667,P4L4I2118, cream itself is thin,P4R1188,2,No,No,No,0,0,25-34,Aging
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I1, very dry T-Zone quickly,25,22,2.363636364,2.4,P4L4I2119, my skin did not feel dry,P4R1188,2,No,No,No,0,0,25-34,Aging
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I32, absorbs it immediately,9,9,3.222222222,3.222222222,P4L4I2120, isn’t oily or greasy,P4R1191,3,No,No,No,0,0,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I1, very dry T-Zone quickly,25,22,2.363636364,2.4,P4L4I171, dry,P4R1191,3,No,No,No,0,0,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I1, very dry T-Zone quickly,25,22,2.363636364,2.4,P4L4I2121, but it hasn’t done anything for my dry winter skin,P4R1191,3,No,No,No,0,0,,Acne
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I4,Price,13,13,3.846153846,3.846153846,P4L3I1, very dry T-Zone quickly,13,13,3.846153846,3.846153846,P4L4I2122, but it would probably be best for someone who’s skin isn’t extra dry,P4R1191,3,No,No,No,0,0,,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I2, combination acne prone skin,9,9,3.444444444,3.444444444,P4L4I2123, Too heavy and greasy,P4R1219,1,No,No,No,0,0,,Aging
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I1, very dry T-Zone quickly,12,11,3.090909091,2.916666667,P4L4I2124, product is very thick.,P4R1368,3,No,No,No,0,0,18-24,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I3, calm any redness,24,18,2.722222222,2.708333333,P4L4I2125, my hands and face feel... sticky,P4R1368,3,No,No,No,0,0,18-24,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I1,Texture,54,47,2.962962963,3.042553191,P4L3I3, calm any redness,24,18,2.722222222,2.708333333,P4L4I2126, not smooth.,P4R1368,3,No,No,No,0,0,18-24,Acne
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I13,Odor,32,25,2.78125,2.92,P4L3I1, very dry T-Zone quickly,32,25,2.92,2.78125,P4L4I2127, scent is alright.,P4R1368,3,No,No,No,0,0,18-24,Acne
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I9,Ingredients,14,12,3.071428571,3.25,P4L3I1, very dry T-Zone quickly,14,12,3.25,3.071428571,P4L4I2128, ingredients are very heavy,P4R1368,3,No,No,No,0,0,18-24,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I11,Application,25,22,2.64,2.590909091,P4L3I1, very dry T-Zone quickly,25,22,2.590909091,2.64,P4L4I2129, but upon applying it,P4R1368,3,No,No,No,0,0,18-24,Acne
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I11,Application,25,22,2.64,2.590909091,P4L3I1, very dry T-Zone quickly,25,22,2.590909091,2.64,P4L4I39,,P4R1368,3,No,No,No,0,0,18-24,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I1, very dry T-Zone quickly,25,22,2.363636364,2.4,P4L4I2130, dry skin around my mouth area,P4R604,1,No,No,No,19,3,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I5, Very gentle,19,19,2.421052632,2.421052632,P4L4I30, have eczema,P4R604,1,No,No,No,19,3,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I5,Allergy,73,70,2.438356164,2.457142857,P4L3I1, very dry T-Zone quickly,29,27,2.037037037,2,P4L4I2131, broken out of my forehead and this product made me break out,P4R604,1,No,No,No,19,3,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I1, very dry T-Zone quickly,25,22,2.363636364,2.4,P4L4I447, dry skin,P4R609,1,Yes,No,No,16,5,,Dullness
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I3, calm any redness,18,18,1.888888889,1.888888889,P4L4I2132, made my skin worse,P4R609,1,Yes,No,No,16,5,,Dullness
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I14,Performance,24,20,1.958333333,2.15,P4L3I1, very dry T-Zone quickly,24,20,2.15,1.958333333,P4L4I2133, applying makeup on top look horrendous,P4R609,1,Yes,No,No,16,5,,Dullness
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I3, calm any redness,18,18,1.888888889,1.888888889,P4L4I2134, started stinging so badly,P4R652,1,No,No,No,12,6,,Aging
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I8, fungal acne,8,8,2.25,2.25,P4L4I2135, o not hydrating at all,P4R657,1,No,No,No,9,3,,Redness
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I7,Motivation,3,3,1,1,P4L3I1, very dry T-Zone quickly,3,3,1,1,P4L4I2136, just got it as my rewards thing,P4R657,1,No,No,No,9,3,,Redness
Negative,P4L1I1,Application,79,69,2.860759494,2.898550725,P4L2I11,Application,25,22,2.64,2.590909091,P4L3I1, very dry T-Zone quickly,25,22,2.590909091,2.64,P4L4I2137, hard to spread it on your face,P4R657,1,No,No,No,9,3,,Redness
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I8, fungal acne,8,8,2.25,2.25,P4L4I2138, ot hydrate my face at all,P4R703,2,No,No,No,8,27,25-34,
Negative,P4L1I4,Product,86,72,3.197674419,3.333333333,P4L2I9,Ingredients,14,12,3.071428571,3.25,P4L3I1, very dry T-Zone quickly,14,12,3.25,3.071428571,P4L4I953, ended up having alcohol in it,P4R703,2,No,No,No,8,27,25-34,
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I3, calm any redness,18,18,1.888888889,1.888888889,P4L4I2139, not great on my sensitive face,P4R787,1,Yes,No,No,24,4,,Aging
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I45, does NOT leave skin oily/greasy,6,6,3.166666667,3.166666667,P4L4I2140, now I have this redness,P4R787,1,Yes,No,No,24,4,,Aging
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I3, calm any redness,18,18,1.888888889,1.888888889,P4L4I2141, Made my skin very red,P4R804,1,No,No,No,22,26,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I46, good hydrating moisturizer,13,11,1.454545455,1.461538462,P4L4I2142, cause lots of bump,P4R804,1,No,No,No,22,26,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I12, recommend trying this product,13,13,1.846153846,1.846153846,P4L4I2143, acne on my skin,P4R804,1,No,No,No,22,26,,Acne
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I27, absorbs very well,6,6,1.666666667,1.666666667,P4L4I2144, my pores were all clogged,P4R806,3,No,No,No,6,0,,Blackheads
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I25, this one is PERFECTION,10,10,2.9,2.9,P4L4I2145, doesn’t really moisturize my face,P4R848,3,No,No,No,1,1,,Dark Circles
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I1, very dry T-Zone quickly,25,22,2.363636364,2.4,P4L4I2146, it doesn’t help with dry skin at all.,P4R858,3,No,No,No,28,6,,
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I13, have eczema,13,12,2.416666667,2.461538462,P4L4I2147, seriously,P4R858,3,No,No,No,28,6,,
Negative,P4L1I2,Performance,238,225,2.319327731,2.346666667,P4L2I2,Skin,141,135,2.319148936,2.318518519,P4L3I1, very dry T-Zone quickly,25,22,2.363636364,2.4,P4L4I2148, if you have any dry skin,P4R858,3,No,No,No,28,6,,
